#{"t_start": 1691064604.8087392, "env_id": null}
r,l,t
-0.96875,5,5.869394
-0.9375,4,5.870274
0.0,6,5.871635
-0.96875,5,5.872771
0.0,6,5.874042
0.0,6,5.875562
0.0,6,5.877052
0.0,6,5.878944
0.0,6,5.880335
-0.96875,5,5.881425
0.0,6,5.882862
-0.9375,4,5.883834
0.0,6,5.885293
-0.96875,5,5.886436
-0.96875,5,5.88759
0.0,6,5.888847
0.0,6,5.890167
-0.96875,5,5.891238
-0.96875,5,5.89253
-0.96875,5,5.893824
0.0,6,5.895917
0.0,6,5.897287
-0.96875,5,5.898458
0.0,6,5.899917
0.0,6,5.901511
-0.96875,5,5.902643
-0.96875,5,5.903824
0.0,6,5.905251
0.0,6,5.906552
-0.9375,4,5.907434
-0.96875,5,5.908763
0.0,6,5.91016
0.0,6,5.911831
-0.9375,4,5.912874
-0.96875,5,5.914154
-0.96875,5,5.915243
-0.9375,4,5.916124
-0.96875,5,5.917537
-0.96875,5,5.918891
-0.96875,5,5.920085
-0.9375,4,5.920965
-0.96875,5,5.922043
-0.9375,4,5.923002
-0.96875,5,5.924088
0.0,6,5.925558
0.0,6,5.926981
-0.96875,5,5.928616
0.0,6,5.929935
0.0,6,5.931257
0.0,6,5.932521
0.0,6,5.933931
-0.96875,5,5.935147
0.0,6,5.936629
-0.96875,5,5.937773
0.0,6,5.939142
0.0,6,5.940523
0.0,6,5.941802
0.0,6,5.943325
-0.9375,4,5.944565
0.0,6,5.946409
0.0,6,5.947776
0.0,6,5.94905
0.0,6,5.950517
-0.9375,4,5.951388
0.0,6,5.952915
-0.96875,5,5.953998
-0.96875,5,5.955205
-0.9375,4,5.956077
0.0,6,5.957338
-0.96875,5,5.958404
0.0,6,5.959795
-0.9375,4,5.960654
-0.96875,5,5.961716
-0.96875,5,5.962846
0.0,6,5.964375
-0.9375,4,5.965237
0.0,6,5.966488
-0.9375,4,5.967395
0.0,6,5.968825
0.0,6,5.97008
-0.96875,5,5.971195
0.0,6,5.97245
0.0,6,5.973831
0.0,6,5.975091
-0.96875,5,5.976156
0.0,6,5.97747
-0.96875,5,5.978606
-0.96875,5,5.979669
-0.96875,5,5.980789
0.0,6,5.982052
0.0,6,5.983435
0.0,6,5.984686
0.0,6,5.985999
-0.96875,5,5.987062
0.0,6,5.988568
0.0,6,5.989902
-0.96875,5,5.990969
0.0,6,5.992281
0.0,6,5.993621
-0.96875,5,5.994687
-0.96875,5,5.995811
-0.96875,5,5.996883
-0.96875,5,5.998026
0.0,6,5.999382
-0.96875,5,6.00045
-0.9375,4,6.001319
0.0,6,6.002649
-0.9375,4,6.003515
0.0,6,6.004833
0.0,6,6.006126
-0.96875,5,6.007325
-0.96875,5,6.008395
-0.9375,4,6.009575
0.0,6,6.010991
0.0,6,6.013052
0.0,6,6.014397
0.0,6,6.015745
0.0,6,6.017026
0.0,6,6.018469
-0.96875,5,6.019683
0.0,6,6.021111
0.0,6,6.022403
0.0,6,6.023825
-0.96875,5,6.024906
-0.96875,5,6.025987
0.0,6,6.027641
0.0,6,6.029348
-0.96875,5,6.031053
0.0,6,6.032415
0.0,6,6.033675
-0.96875,5,6.035016
0.0,6,6.036568
-0.96875,5,6.0377
-0.96875,5,6.038849
-0.96875,5,6.040003
-0.96875,5,6.041072
-0.96875,5,6.042141
-0.96875,5,6.043377
0.0,6,6.044884
0.0,6,6.046643
-0.96875,5,6.047798
0.0,6,6.049109
0.0,6,6.050561
-0.96875,5,6.051658
-0.96875,5,6.052748
0.0,6,6.054169
-0.9375,4,6.05534
-0.9375,4,6.056425
-0.96875,5,6.057541
0.0,6,6.058897
0.0,6,6.060433
-0.96875,5,6.061766
0.0,6,6.063489
-0.96875,5,6.064608
-0.9375,4,6.06563
-0.96875,5,6.066701
-0.96875,5,6.067827
0.0,6,6.069097
0.0,6,6.070493
-0.96875,5,6.071632
-0.96875,5,6.072961
0.0,6,6.074309
-0.96875,5,6.075477
-0.96875,5,6.07661
-0.96875,5,6.077689
-0.9375,4,6.078571
0.0,6,6.079987
0.0,6,6.081271
0.0,6,6.082859
-0.9375,4,6.084051
-0.96875,5,6.0856
-0.96875,5,6.08673
-0.96875,5,6.088069
-0.96875,5,6.0893
0.0,6,6.090734
0.0,6,6.092087
-0.96875,5,6.093174
-0.96875,5,6.094265
-0.96875,5,6.0955
-0.96875,5,6.096589
0.0,6,6.097873
-0.9375,4,6.098755
0.0,6,6.10027
-0.96875,5,6.101362
0.0,6,6.102701
0.0,6,6.103996
0.0,6,6.105618
-0.96875,5,6.106731
0.0,6,6.108012
0.0,6,6.109339
-0.96875,5,6.1105
-0.96875,5,6.111586
0.0,6,6.112917
0.0,6,6.114256
0.0,6,6.115855
-0.96875,5,6.116926
-0.9375,4,6.117802
-0.96875,5,6.118881
0.0,6,6.12029
0.0,6,6.121608
-0.96875,5,6.122883
-0.96875,5,6.124159
-0.96875,5,6.125329
0.0,6,6.12665
-0.9375,4,6.127524
-0.96875,5,6.128601
-0.96875,5,6.130058
0.0,6,6.131668
0.0,6,6.133315
-0.9375,4,6.134238
-0.96875,5,6.135433
-0.96875,5,6.136571
0.0,6,6.137847
0.0,6,6.139546
0.0,6,6.140959
-0.9375,4,6.14184
-0.96875,5,6.142919
0.0,6,6.144249
-0.96875,5,6.145406
0.0,6,6.146978
0.0,6,6.14854
-0.96875,5,6.149909
-0.96875,5,6.15119
0.0,6,6.15249
0.0,6,6.153848
-0.96875,5,6.15505
-0.96875,5,6.156418
-0.96875,5,6.157514
0.0,6,6.158844
0.0,6,6.160122
0.0,6,6.161529
-0.96875,5,6.16278
-0.96875,5,6.163959
-0.96875,5,6.165396
0.0,6,6.167143
-0.96875,5,6.168249
0.0,6,6.169622
-0.96875,5,6.170693
-0.96875,5,6.171901
-0.96875,5,6.173172
-0.96875,5,6.174302
0.0,6,6.175559
0.0,6,6.176958
-0.96875,5,6.178024
-0.96875,5,6.179083
-0.96875,5,6.180363
0.0,6,6.18187
-0.96875,5,6.183238
-0.9375,4,6.184213
-0.96875,5,6.185347
-0.96875,5,6.186511
-0.96875,5,6.187574
-0.96875,5,6.188783
0.0,6,6.190384
0.0,6,6.191767
-0.9375,4,6.192648
-0.96875,5,6.193787
0.0,6,6.195061
0.0,6,6.196946
-0.96875,5,6.198248
0.0,6,6.199857
0.0,6,6.20126
-0.96875,5,6.202441
0.0,6,6.203772
0.0,6,6.205577
0.0,6,6.206944
-0.96875,5,6.20816
-0.96875,5,6.230566
0.0,6,6.232941
-0.96875,5,6.23473
-0.96875,5,6.236318
0.0,6,6.238122
-0.96875,5,6.239553
0.0,6,6.241101
0.0,6,6.242777
-0.96875,5,6.244188
-0.9375,4,6.245233
0.0,6,6.246789
0.0,6,6.248378
0.0,6,6.249938
-0.96875,5,6.251177
-0.96875,5,6.252409
-0.96875,5,6.253738
-0.9375,4,6.254718
0.0,6,6.2562
-0.96875,5,6.257408
-0.96875,5,6.258663
0.0,6,6.260129
-0.9375,4,6.261082
-0.9375,4,6.262033
-0.96875,5,6.263415
0.0,6,6.265054
-0.96875,5,6.266561
-0.96875,5,6.267811
0.0,6,6.269372
-0.96875,5,6.270558
0.0,6,6.272092
0.0,6,6.273702
0.0,6,6.275218
0.0,6,6.276688
-0.96875,5,6.277835
-0.96875,5,6.278946
0.0,6,6.28065
-0.96875,5,6.281982
0.0,6,6.283793
0.0,6,6.285182
-0.96875,5,6.286458
-0.96875,5,6.287728
-0.96875,5,6.289003
0.0,6,6.290504
-0.96875,5,6.291812
-0.9375,4,6.292726
0.0,6,6.294022
-0.96875,5,6.295106
0.0,6,6.296658
-0.9375,4,6.297592
-0.96875,5,6.298997
-0.96875,5,6.300347
-0.9375,4,6.301361
0.0,6,6.302686
-0.96875,5,6.303749
0.0,6,6.306032
0.0,6,6.307708
0.0,6,6.309141
0.0,6,6.310557
0.0,6,6.311988
-0.96875,5,6.313294
0.0,6,6.314672
-0.9375,4,6.315802
-0.96875,5,6.317345
-0.96875,5,6.318579
0.0,6,6.319871
-0.96875,5,6.32101
-0.96875,5,6.322128
-0.9375,4,6.323095
-0.96875,5,6.324307
-0.9375,4,6.325339
0.0,6,6.326692
-0.96875,5,6.327902
0.0,6,6.329175
-0.9375,4,6.330132
-0.96875,5,6.331339
-0.9375,4,6.332608
0.0,6,6.334282
0.0,6,6.335691
0.0,6,6.337015
-0.9375,4,6.338002
-0.9375,4,6.338918
0.0,6,6.340542
0.0,6,6.341849
-0.96875,5,6.343005
-0.96875,5,6.34426
-0.96875,5,6.345331
-0.96875,5,6.346406
-0.96875,5,6.34755
-0.9375,4,6.348418
0.0,6,6.349822
0.0,6,6.351068
-0.9375,4,6.352009
0.0,6,6.353326
-0.96875,5,6.354391
-0.9375,4,6.355262
0.0,6,6.35665
-0.9375,4,6.357511
-0.96875,5,6.358578
-0.96875,5,6.35965
0.0,6,6.361037
-0.96875,5,6.362105
0.0,6,6.363361
0.0,6,6.364671
-0.96875,5,6.365812
0.0,6,6.36712
0.0,6,6.368369
0.0,6,6.369678
-0.9375,4,6.370692
0.0,6,6.372354
0.0,6,6.373725
0.0,6,6.375025
-0.9375,4,6.376085
0.0,6,6.377433
-0.96875,5,6.37852
-0.96875,5,6.379645
0.0,6,6.381177
-0.96875,5,6.382375
-0.96875,5,6.383729
0.0,6,6.385428
-0.9375,4,6.386441
-0.96875,5,6.387544
-0.96875,5,6.388636
-0.96875,5,6.389781
0.0,6,6.391362
0.0,6,6.392696
-0.9375,4,6.393571
0.0,6,6.394906
0.0,6,6.396257
-0.96875,5,6.397565
0.0,6,6.399043
0.0,6,6.40068
-0.96875,5,6.401902
0.0,6,6.403213
-0.96875,5,6.40434
0.0,6,6.406115
0.0,6,6.407683
-0.96875,5,6.40883
-0.9375,4,6.409708
0.0,6,6.410982
0.0,6,6.412396
0.0,6,6.413666
0.0,6,6.415273
0.0,6,6.41681
-0.9375,4,6.4181
-0.96875,5,6.419284
0.0,6,6.42056
0.0,6,6.421879
-0.9375,4,6.423034
0.0,6,6.424423
-0.9375,4,6.42551
-0.96875,5,6.426613
-0.96875,5,6.427841
-0.96875,5,6.428925
-0.9375,4,6.429835
-0.96875,5,6.431223
-0.96875,5,6.432491
0.0,6,6.434221
-0.96875,5,6.435561
0.0,6,6.436924
0.0,6,6.43832
0.0,6,6.439675
-0.9375,4,6.440625
0.0,6,6.442244
0.0,6,6.443659
-0.9375,4,6.444528
-0.96875,5,6.445597
-0.96875,5,6.446664
-0.9375,4,6.447699
-0.96875,5,6.449048
-0.96875,5,6.450686
0.0,6,6.452226
0.0,6,6.453727
-0.9375,4,6.45467
0.0,6,6.456051
-0.9375,4,6.456974
-0.96875,5,6.458387
-0.9375,4,6.459307
-0.96875,5,6.460443
-0.96875,5,6.461519
0.0,6,6.462866
-0.96875,5,6.463989
0.0,6,6.465243
0.0,6,6.466553
0.0,6,6.467896
0.0,6,6.469209
0.0,6,6.470461
-0.96875,5,6.471526
-0.96875,5,6.472894
0.0,6,6.474198
-0.96875,5,6.47528
-0.96875,5,6.476413
-0.96875,5,6.477571
-0.9375,4,6.478444
0.0,6,6.479703
-0.96875,5,6.4811
-0.9375,4,6.482058
-0.96875,5,6.483132
0.0,6,6.484436
0.0,6,6.485747
0.0,6,6.487085
0.0,6,6.488397
-0.96875,5,6.489453
-0.96875,5,6.490519
0.0,6,6.491915
-0.9375,4,6.492786
-0.9375,4,6.493655
-0.96875,5,6.494719
-0.96875,5,6.495864
0.0,6,6.49757
0.0,6,6.498889
-0.96875,5,6.500041
-0.96875,5,6.501227
0.0,6,6.502523
0.0,6,6.503871
-0.96875,5,6.505073
-0.9375,4,6.506042
-0.96875,5,6.507173
0.0,6,6.508896
0.0,6,6.510194
-0.96875,5,6.511421
-0.9375,4,6.512313
0.0,6,6.51361
0.0,6,6.514953
-0.96875,5,6.516409
0.0,6,6.517906
0.0,6,6.519851
-0.96875,5,6.520992
-0.9375,4,6.52199
0.0,6,6.523389
0.0,6,6.52512
0.0,6,6.526481
0.0,6,6.527827
-0.96875,5,6.528889
-0.96875,5,6.530018
0.0,6,6.531274
0.0,6,6.532963
-0.96875,5,6.534284
-0.96875,5,6.53571
0.0,6,6.537079
0.0,6,6.538445
0.0,6,6.53976
-0.9375,4,6.540938
-0.96875,5,6.542253
-0.96875,5,6.543476
-0.9375,4,6.544346
0.0,6,6.545657
0.0,6,6.546917
0.0,6,6.548524
0.0,6,6.549951
0.0,6,6.551714
0.0,6,6.553107
0.0,6,6.554606
-0.96875,5,6.55572
-0.96875,5,6.556811
0.0,6,6.558248
-0.9375,4,6.55927
-0.96875,5,6.560493
-0.96875,5,6.56159
-0.96875,5,6.562671
0.0,6,6.564089
-0.96875,5,6.565285
0.0,6,6.5667
0.0,6,6.568238
0.0,6,6.56988
-0.96875,5,6.570982
-0.96875,5,6.572073
0.0,6,6.573404
0.0,6,6.574765
-0.96875,5,6.57591
0.0,6,6.577391
0.0,6,6.578699
-0.96875,5,6.579935
0.0,6,6.581237
-0.96875,5,6.582332
-0.96875,5,6.583484
-0.9375,4,6.584677
0.0,6,6.586166
-0.96875,5,6.587735
-0.9375,4,6.588679
-0.96875,5,6.589934
0.0,6,6.591379
0.0,6,6.593011
-0.96875,5,6.594124
0.0,6,6.595488
0.0,6,6.596818
-0.9375,4,6.597693
0.0,6,6.598963
0.0,6,6.600373
-0.96875,5,6.601442
0.0,6,6.602772
-0.96875,5,6.603858
0.0,6,6.605371
-0.96875,5,6.606506
-0.9375,4,6.607437
0.0,6,6.608772
0.0,6,6.610417
-0.96875,5,6.611523
0.0,6,6.612819
-0.9375,4,6.613702
0.0,6,6.615222
0.0,6,6.616503
-0.96875,5,6.617648
0.0,6,6.618952
0.0,6,6.620373
-0.96875,5,6.621518
0.0,6,6.623103
0.0,6,6.62445
-0.96875,5,6.625611
0.0,6,6.626938
-0.96875,5,6.628015
-0.96875,5,6.629094
-0.96875,5,6.63024
0.0,6,6.631612
0.0,6,6.633178
0.0,6,6.634697
-0.96875,5,6.636417
-0.96875,5,6.637564
-0.96875,5,6.638689
0.0,6,6.639949
0.0,6,6.641351
-0.9375,4,6.642384
0.0,6,6.643896
-0.9375,4,6.644796
0.0,6,6.646228
0.0,6,6.647526
0.0,6,6.648874
0.0,6,6.650309
0.0,6,6.651878
-0.96875,5,6.653266
0.0,6,6.65468
0.0,6,6.656026
0.0,6,6.657402
-0.96875,5,6.658684
-0.96875,5,6.659904
-0.96875,5,6.661035
0.0,6,6.662483
0.0,6,6.663771
0.0,6,6.665128
-0.9375,4,6.666024
-0.96875,5,6.667374
-0.9375,4,6.668482
-0.9375,4,6.669616
0.0,6,6.671008
0.0,6,6.672449
0.0,6,6.673728
0.0,6,6.675181
-0.96875,5,6.676399
0.0,6,6.677844
-0.9375,4,6.678729
0.0,6,6.680014
0.0,6,6.681447
0.0,6,6.682954
0.0,6,6.68444
0.0,6,6.686136
-0.96875,5,6.687302
-0.96875,5,6.688551
-0.96875,5,6.689639
-0.9375,4,6.690523
-0.96875,5,6.691609
-0.96875,5,6.693136
-0.96875,5,6.694315
-0.9375,4,6.695202
0.0,6,6.696493
0.0,6,6.697915
-0.96875,5,6.699016
0.0,6,6.700461
-0.96875,5,6.701702
0.0,6,6.703796
0.0,6,6.705278
0.0,6,6.706577
0.0,6,6.707979
-0.96875,5,6.709294
-0.9375,4,6.710182
0.0,6,6.711502
0.0,6,6.712836
0.0,6,6.714189
0.0,6,6.71552
-0.96875,5,6.716602
0.0,6,6.717932
0.0,6,6.719286
0.0,6,6.720614
0.0,6,6.721882
0.0,6,6.723215
-0.96875,5,6.724422
-0.96875,5,6.725499
0.0,6,6.726861
0.0,6,6.728134
-0.9375,4,6.729087
0.0,6,6.730412
0.0,6,6.732753
-0.96875,5,6.733923
-0.9375,4,6.735175
-0.96875,5,6.736654
0.0,6,6.738
0.0,6,6.73972
-0.96875,5,6.741305
-0.9375,4,6.742345
-0.96875,5,6.743479
-0.96875,5,6.744574
-0.96875,5,6.745805
0.0,6,6.747096
0.0,6,6.748438
-0.9375,4,6.749328
-0.96875,5,6.750513
0.0,6,6.752207
0.0,6,6.75362
-0.9375,4,6.754494
0.0,6,6.755836
0.0,6,6.757152
0.0,6,6.758469
-0.96875,5,6.759592
-0.9375,4,6.760533
-0.9375,4,6.761403
-0.9375,4,6.762273
0.0,6,6.763534
0.0,6,6.764917
0.0,6,6.766181
0.0,6,6.767696
-0.96875,5,6.769073
0.0,6,6.771039
0.0,6,6.77243
-0.9375,4,6.77332
-0.9375,4,6.774203
0.0,6,6.775838
-0.9375,4,6.776972
-0.96875,5,6.778121
0.0,6,6.779403
0.0,6,6.780824
0.0,6,6.782108
0.0,6,6.783686
0.0,6,6.785238
-0.9375,4,6.786558
0.0,6,6.787912
-0.96875,5,6.78899
-0.96875,5,6.790064
-0.9375,4,6.791064
-0.96875,5,6.792479
-0.9375,4,6.793676
0.0,6,6.795046
-0.96875,5,6.796453
-0.9375,4,6.797336
0.0,6,6.798663
0.0,6,6.800048
-0.9375,4,6.801085
-0.96875,5,6.80253
0.0,6,6.804348
0.0,6,6.805713
-0.96875,5,6.807054
0.0,6,6.808474
0.0,6,6.809929
0.0,6,6.811333
-0.96875,5,6.812615
0.0,6,6.814113
0.0,6,6.815517
0.0,6,6.817058
-0.96875,5,6.818403
0.0,6,6.820144
-0.96875,5,6.821379
-0.96875,5,6.822592
0.0,6,6.824128
0.0,6,6.825624
-0.96875,5,6.826827
0.0,6,6.828381
0.0,6,6.830001
-0.96875,5,6.831241
0.0,6,6.832625
0.0,6,6.834022
0.0,6,6.835398
0.0,6,6.836723
-0.96875,5,6.837998
-0.96875,5,6.839198
-0.96875,5,6.840707
0.0,6,6.842311
0.0,6,6.843636
-0.96875,5,6.844839
-0.96875,5,6.846265
0.0,6,6.847641
0.0,6,6.849055
0.0,6,6.850372
-0.96875,5,6.851589
0.0,6,6.852855
-0.96875,5,6.853912
0.0,6,6.855227
0.0,6,6.856615
-0.96875,5,6.857735
-0.96875,5,6.858809
0.0,6,6.860118
0.0,6,6.861508
-0.9375,4,6.862379
0.0,6,6.863636
0.0,6,6.864943
-0.96875,5,6.866081
-0.96875,5,6.867335
-0.9375,4,6.868222
0.0,6,6.869549
0.0,6,6.870889
0.0,6,6.872218
-0.96875,5,6.873283
-0.96875,5,6.874346
-0.96875,5,6.875542
0.0,6,6.876802
-0.96875,5,6.877919
-0.96875,5,6.879449
-0.96875,5,6.880647
-0.96875,5,6.881741
0.0,6,6.88308
-0.96875,5,6.884278
0.0,6,6.885645
0.0,6,6.886988
-0.96875,5,6.888077
0.0,6,6.889453
0.0,6,6.890817
0.0,6,6.892163
-0.9375,4,6.893047
0.0,6,6.894331
-0.96875,5,6.895491
0.0,6,6.896835
-0.96875,5,6.897935
0.0,6,6.899324
-0.9375,4,6.900289
0.0,6,6.901578
-0.96875,5,6.902922
0.0,6,6.90453
-0.96875,5,6.90645
0.0,6,6.907834
0.0,6,6.909127
0.0,6,6.910472
-0.96875,5,6.911704
-0.96875,5,6.912862
0.0,6,6.914395
-0.96875,5,6.915479
-0.96875,5,6.916638
0.0,6,6.917955
0.0,6,6.919218
0.0,6,6.920752
0.0,6,6.922462
-0.96875,5,6.92395
0.0,6,6.925336
-0.9375,4,6.926228
0.0,6,6.927729
-0.96875,5,6.929253
0.0,6,6.930555
-0.96875,5,6.931631
0.0,6,6.93304
0.0,6,6.934308
0.0,6,6.935884
-0.96875,5,6.937119
-0.96875,5,6.938539
-0.96875,5,6.939964
-0.9375,4,6.940871
0.0,6,6.942139
-0.96875,5,6.943303
0.0,6,6.944944
0.0,6,6.946507
0.0,6,6.947883
-0.96875,5,6.949065
0.0,6,6.950451
0.0,6,6.951734
-0.96875,5,6.952876
-0.9375,4,6.953982
-0.96875,5,6.955767
-0.96875,5,6.956951
0.0,6,6.958234
-0.96875,5,6.959475
-0.9375,4,6.96037
0.0,6,6.961678
-0.9375,4,6.962688
0.0,6,6.964222
-0.96875,5,6.965448
-0.9375,4,6.966344
-0.96875,5,6.96743
0.0,6,6.968852
0.0,6,6.970401
0.0,6,6.971941
-0.96875,5,6.973315
0.0,6,6.97473
-0.96875,5,6.975853
-0.9375,4,6.976719
0.0,6,6.97798
0.0,6,6.979535
-0.96875,5,6.980764
-0.96875,5,6.981887
-0.96875,5,6.982981
0.0,6,6.98442
-0.96875,5,6.985519
0.0,6,6.98687
0.0,6,6.988157
-0.96875,5,6.98933
0.0,6,6.990887
-0.96875,5,6.991973
-0.9375,4,6.992843
-0.96875,5,6.993983
0.0,6,6.995355
-0.96875,5,6.996432
-0.9375,4,6.9973
0.0,6,6.998688
-0.96875,5,6.999749
0.0,6,7.000999
0.0,6,7.002309
-0.96875,5,7.003574
0.0,6,7.005055
-0.96875,5,7.006613
0.0,6,7.007878
-0.96875,5,7.009124
0.0,6,7.010389
0.0,6,7.011799
0.0,6,7.013257
0.0,6,7.014903
0.0,6,7.016238
-0.96875,5,7.017331
-0.96875,5,7.018482
-0.9375,4,7.01945
0.0,6,7.020913
-0.96875,5,7.022091
0.0,6,7.023861
0.0,6,7.025344
-0.9375,4,7.026238
-0.96875,5,7.027382
0.0,6,7.028673
-0.9375,4,7.029848
-0.96875,5,7.03114
0.0,6,7.032488
-0.9375,4,7.033424
0.0,6,7.034787
-0.9375,4,7.035663
-0.96875,5,7.037015
0.0,6,7.03844
0.0,6,7.040549
-0.96875,5,7.041689
0.0,6,7.042988
-0.96875,5,7.044146
-0.9375,4,7.04515
-0.9375,4,7.046135
-0.9375,4,7.047269
-0.9375,4,7.048174
0.0,6,7.049546
0.0,6,7.050879
0.0,6,7.05227
0.0,6,7.053848
-0.9375,4,7.054961
-0.96875,5,7.056301
0.0,6,7.057861
0.0,6,7.059223
-0.96875,5,7.060404
0.0,6,7.06175
-0.96875,5,7.062897
0.0,6,7.064324
0.0,6,7.065786
-0.96875,5,7.066889
0.0,6,7.068235
-0.9375,4,7.069133
-0.96875,5,7.070309
0.0,6,7.071729
-0.96875,5,7.073133
0.0,6,7.075177
0.0,6,7.076842
-0.9375,4,7.078097
-0.96875,5,7.07939
0.0,6,7.0808
-0.96875,5,7.08215
-0.96875,5,7.083324
0.0,6,7.084701
0.0,6,7.086206
-0.9375,4,7.087385
0.0,6,7.089156
-0.96875,5,7.090732
0.0,6,7.092683
-0.96875,5,7.094061
-0.96875,5,7.09534
-0.96875,5,7.096629
-0.9375,4,7.09764
-0.96875,5,7.098971
0.0,6,7.100436
-0.96875,5,7.10163
-0.96875,5,7.102891
-0.96875,5,7.104332
0.0,6,7.106259
0.0,6,7.107694
-0.96875,5,7.108945
-0.96875,5,7.110237
0.0,6,7.111631
0.0,6,7.113228
-0.9375,4,7.11426
0.0,6,7.115877
-0.96875,5,7.117452
0.0,6,7.118935
0.0,6,7.120398
0.0,6,7.121884
-0.96875,5,7.123065
0.0,6,7.124503
0.0,6,7.125856
-0.96875,5,7.127195
-0.96875,5,7.128351
-0.96875,5,7.129467
0.0,6,7.130806
-0.96875,5,7.132107
-0.96875,5,7.133898
-0.96875,5,7.135168
0.0,6,7.136507
-0.96875,5,7.137671
0.0,6,7.138992
0.0,6,7.140255
0.0,6,7.141577
0.0,6,7.142931
-0.96875,5,7.144002
-0.96875,5,7.145129
-0.96875,5,7.146202
0.0,6,7.147558
0.0,6,7.148895
0.0,6,7.150607
0.0,6,7.151985
0.0,6,7.153334
0.0,6,7.154794
-0.96875,5,7.156209
0.0,6,7.158391
0.0,6,7.159836
-0.96875,5,7.160926
0.0,6,7.162301
-0.96875,5,7.163719
-0.96875,5,7.165141
0.0,6,7.16674
-0.9375,4,7.167738
-0.9375,4,7.168842
0.0,6,7.170196
-0.96875,5,7.17146
0.0,6,7.172928
-0.96875,5,7.174447
0.0,6,7.175949
0.0,6,7.177204
0.0,6,7.178884
0.0,6,7.180448
-0.96875,5,7.181777
-0.9375,4,7.182856
0.0,6,7.184442
0.0,6,7.185816
0.0,6,7.187169
0.0,6,7.188692
0.0,6,7.190258
-0.96875,5,7.191843
0.0,6,7.193353
0.0,6,7.194711
-0.9375,4,7.195731
-0.96875,5,7.197057
-0.96875,5,7.198368
0.0,6,7.20002
-0.96875,5,7.201324
-0.96875,5,7.202502
0.0,6,7.20398
-0.96875,5,7.205389
0.0,6,7.207221
0.0,6,7.208815
-0.96875,5,7.210153
-0.9375,4,7.211137
0.0,6,7.21258
-0.96875,5,7.213831
0.0,6,7.215582
0.0,6,7.217229
-0.96875,5,7.218485
-0.96875,5,7.219693
-0.96875,5,7.221043
-0.96875,5,7.222408
-0.96875,5,7.224063
0.0,6,7.225697
-0.96875,5,7.227057
0.0,6,7.228458
-0.96875,5,7.229652
0.0,6,7.23123
0.0,6,7.2329
0.0,6,7.234386
-0.96875,5,7.235555
-0.96875,5,7.236729
-0.96875,5,7.238043
0.0,6,7.239441
0.0,6,7.24084
0.0,6,7.24215
0.0,6,7.243603
-0.96875,5,7.244718
-0.9375,4,7.245612
0.0,6,7.246913
0.0,6,7.248391
-0.96875,5,7.249507
0.0,6,7.270589
-0.96875,5,7.273023
0.0,6,7.275566
-0.9375,4,7.276764
-0.96875,5,7.278259
-0.96875,5,7.279616
-0.9375,4,7.280796
0.0,6,7.282386
0.0,6,7.283986
0.0,6,7.285509
-0.9375,4,7.286658
-0.96875,5,7.288019
-0.96875,5,7.28954
-0.9375,4,7.291004
-0.9375,4,7.292492
-0.9375,4,7.293603
-0.96875,5,7.294923
0.0,6,7.296577
-0.96875,5,7.298018
-0.9375,4,7.299152
-0.96875,5,7.300423
-0.9375,4,7.301439
-0.96875,5,7.302781
0.0,6,7.304592
0.0,6,7.306355
0.0,6,7.308446
-0.9375,4,7.309634
0.0,6,7.311128
-0.96875,5,7.312443
0.0,6,7.314095
-0.96875,5,7.315677
0.0,6,7.317342
0.0,6,7.318825
0.0,6,7.320367
-0.9375,4,7.321484
-0.96875,5,7.32283
0.0,6,7.324697
-0.9375,4,7.32614
0.0,6,7.327813
-0.96875,5,7.329097
-0.9375,4,7.330137
0.0,6,7.331734
-0.96875,5,7.333342
-0.96875,5,7.334597
0.0,6,7.336127
0.0,6,7.337577
-0.96875,5,7.339013
0.0,6,7.340617
-0.96875,5,7.342211
0.0,6,7.343828
0.0,6,7.345378
0.0,6,7.346827
0.0,6,7.348326
0.0,6,7.350003
-0.96875,5,7.351354
-0.96875,5,7.352578
0.0,6,7.354071
0.0,6,7.355457
-0.9375,4,7.356447
0.0,6,7.357804
-0.9375,4,7.358696
-0.96875,5,7.35983
0.0,6,7.361258
0.0,6,7.362551
-0.96875,5,7.363746
-0.96875,5,7.364896
-0.96875,5,7.366075
0.0,6,7.367361
-0.96875,5,7.368511
-0.96875,5,7.369613
0.0,6,7.370981
0.0,6,7.372341
0.0,6,7.37363
-0.96875,5,7.374773
0.0,6,7.376188
0.0,6,7.377529
0.0,6,7.378822
0.0,6,7.380213
-0.9375,4,7.381181
-0.9375,4,7.382068
-0.9375,4,7.382964
-0.96875,5,7.384219
0.0,6,7.385581
0.0,6,7.386924
-0.96875,5,7.388015
-0.9375,4,7.388968
0.0,6,7.39059
-0.96875,5,7.391674
0.0,6,7.392935
0.0,6,7.394252
-0.96875,5,7.395398
0.0,6,7.39671
-0.9375,4,7.397571
-0.96875,5,7.39864
-0.9375,4,7.399584
-0.96875,5,7.400655
-0.9375,4,7.401525
-0.9375,4,7.40239
-0.96875,5,7.403527
0.0,6,7.405412
0.0,6,7.406926
-0.96875,5,7.408364
0.0,6,7.409981
0.0,6,7.411331
-0.96875,5,7.4124
-0.96875,5,7.413474
-0.96875,5,7.41467
0.0,6,7.416231
0.0,6,7.417664
0.0,6,7.418991
0.0,6,7.420344
-0.9375,4,7.421213
0.0,6,7.422579
-0.96875,5,7.423815
