#{"t_start": 1691064728.5882711, "env_id": null}
r,l,t
0.0,6,6.454142
0.0,6,6.455924
0.0,6,6.4576
-0.9375,4,6.458837
-0.96875,5,6.460246
-0.96875,5,6.461587
-0.96875,5,6.463188
-0.96875,5,6.465052
-0.96875,5,6.466821
0.0,6,6.46841
0.0,6,6.470061
-0.9375,4,6.471296
0.0,6,6.472945
-0.96875,5,6.474382
-0.9375,4,6.475537
0.0,6,6.477268
0.0,6,6.478848
-0.96875,5,6.480244
-0.96875,5,6.481545
-0.96875,5,6.482921
-0.96875,5,6.484201
0.0,6,6.485759
-0.9375,4,6.486792
-0.96875,5,6.488158
0.0,6,6.489813
0.0,6,6.491315
0.0,6,6.49287
0.0,6,6.494399
0.0,6,6.49585
-0.96875,5,6.496988
-0.96875,5,6.498124
-0.96875,5,6.499711
-0.96875,5,6.500924
-0.96875,5,6.502078
-0.96875,5,6.503231
0.0,6,6.504709
-0.96875,5,6.505849
-0.9375,4,6.506785
0.0,6,6.508121
-0.96875,5,6.50941
0.0,6,6.510758
0.0,6,6.51258
-0.96875,5,6.513874
-0.96875,5,6.515656
-0.9375,4,6.516657
-0.96875,5,6.517811
0.0,6,6.519243
0.0,6,6.520865
0.0,6,6.522321
0.0,6,6.523721
0.0,6,6.525137
0.0,6,6.526774
-0.9375,4,6.527741
0.0,6,6.529458
-0.96875,5,6.530805
-0.96875,5,6.532282
-0.96875,5,6.533992
0.0,6,6.535389
-0.96875,5,6.536613
0.0,6,6.538297
-0.96875,5,6.539634
-0.96875,5,6.540974
0.0,6,6.542542
-0.9375,4,6.543684
0.0,6,6.545286
0.0,6,6.546997
-0.96875,5,6.548535
-0.96875,5,6.550295
-0.96875,5,6.551697
-0.9375,4,6.552748
0.0,6,6.554368
-0.96875,5,6.555833
0.0,6,6.557617
0.0,6,6.559201
0.0,6,6.560836
-0.96875,5,6.562444
0.0,6,6.564311
-0.9375,4,6.565803
0.0,6,6.567445
0.0,6,6.569219
-0.96875,5,6.570581
-0.96875,5,6.572057
0.0,6,6.573761
-0.9375,4,6.575042
0.0,6,6.576647
-0.96875,5,6.578087
-0.96875,5,6.579559
0.0,6,6.581282
-0.96875,5,6.582627
-0.96875,5,6.584049
-0.96875,5,6.585414
0.0,6,6.587089
0.0,6,6.588707
0.0,6,6.590629
0.0,6,6.592716
-0.96875,5,6.594244
0.0,6,6.595917
-0.96875,5,6.597283
-0.96875,5,6.598619
-0.96875,5,6.600127
-0.96875,5,6.60147
0.0,6,6.602977
-0.96875,5,6.604477
-0.96875,5,6.605982
0.0,6,6.607515
-0.9375,4,6.608545
-0.9375,4,6.609557
-0.96875,5,6.610869
-0.96875,5,6.612085
0.0,6,6.613602
0.0,6,6.615118
0.0,6,6.616572
0.0,6,6.617993
-0.9375,4,6.618961
0.0,6,6.620337
0.0,6,6.621832
-0.96875,5,6.622996
-0.9375,4,6.623928
-0.9375,4,6.624859
-0.96875,5,6.626666
-0.9375,4,6.627617
0.0,6,6.62902
-0.96875,5,6.630162
0.0,6,6.631622
-0.96875,5,6.632961
0.0,6,6.634286
-0.96875,5,6.635401
-0.96875,5,6.63666
-0.9375,4,6.637756
0.0,6,6.639177
-0.96875,5,6.640475
0.0,6,6.642012
0.0,6,6.643359
0.0,6,6.64492
-0.96875,5,6.646134
0.0,6,6.648022
0.0,6,6.649487
0.0,6,6.651064
0.0,6,6.652405
0.0,6,6.654064
-0.96875,5,6.655491
0.0,6,6.657053
-0.96875,5,6.658268
0.0,6,6.659694
-0.9375,4,6.660611
0.0,6,6.662124
-0.96875,5,6.663538
-0.96875,5,6.66517
0.0,6,6.666853
0.0,6,6.668262
0.0,6,6.66978
0.0,6,6.671451
-0.96875,5,6.672748
-0.96875,5,6.674178
0.0,6,6.67586
0.0,6,6.677589
-0.96875,5,6.679012
0.0,6,6.680557
0.0,6,6.682169
-0.9375,4,6.683365
-0.96875,5,6.68472
-0.96875,5,6.686134
0.0,6,6.68781
-0.96875,5,6.689265
-0.96875,5,6.690837
0.0,6,6.692908
0.0,6,6.694529
0.0,6,6.696383
-0.96875,5,6.697713
0.0,6,6.699322
0.0,6,6.700855
-0.96875,5,6.702227
-0.96875,5,6.70358
0.0,6,6.705493
-0.9375,4,6.706944
0.0,6,6.709045
0.0,6,6.710674
-0.96875,5,6.712059
0.0,6,6.713788
0.0,6,6.715633
0.0,6,6.717421
-0.9375,4,6.718504
-0.9375,4,6.719566
-0.9375,4,6.720945
0.0,6,6.722966
0.0,6,6.725145
0.0,6,6.726853
-0.96875,5,6.728401
0.0,6,6.72998
-0.96875,5,6.731325
0.0,6,6.733097
0.0,6,6.734751
0.0,6,6.736363
0.0,6,6.73799
0.0,6,6.739715
-0.9375,4,6.741003
-0.9375,4,6.742126
0.0,6,6.743697
0.0,6,6.745342
0.0,6,6.747124
-0.96875,5,6.748536
0.0,6,6.750073
-0.9375,4,6.751117
-0.96875,5,6.752493
0.0,6,6.754149
-0.96875,5,6.755433
0.0,6,6.757131
-0.9375,4,6.758292
-0.9375,4,6.759331
0.0,6,6.76083
0.0,6,6.76231
-0.96875,5,6.763571
0.0,6,6.765033
-0.96875,5,6.766207
-0.96875,5,6.767336
0.0,6,6.768735
0.0,6,6.770111
0.0,6,6.77173
0.0,6,6.773196
-0.9375,4,6.774242
0.0,6,6.775581
-0.96875,5,6.77677
-0.9375,4,6.777838
0.0,6,6.77939
-0.96875,5,6.780531
0.0,6,6.781929
0.0,6,6.783253
-0.9375,4,6.784392
-0.96875,5,6.785809
-0.96875,5,6.78745
-0.96875,5,6.789017
-0.96875,5,6.790281
-0.96875,5,6.791519
-0.96875,5,6.792751
-0.96875,5,6.793938
0.0,6,6.795567
-0.96875,5,6.796738
-0.96875,5,6.797904
0.0,6,6.799314
-0.96875,5,6.800556
0.0,6,6.801918
0.0,6,6.803343
-0.96875,5,6.804744
0.0,6,6.806687
0.0,6,6.808447
-0.9375,4,6.809503
0.0,6,6.810998
-0.96875,5,6.812469
-0.9375,4,6.833532
-0.96875,5,6.835502
0.0,6,6.837765
0.0,6,6.840258
-0.9375,4,6.841742
-0.9375,4,6.843048
0.0,6,6.844873
-0.96875,5,6.846564
0.0,6,6.848282
0.0,6,6.850131
-0.96875,5,6.851546
0.0,6,6.853339
0.0,6,6.855751
-0.96875,5,6.858101
-0.96875,5,6.859785
-0.9375,4,6.861092
0.0,6,6.862773
-0.96875,5,6.864143
-0.96875,5,6.865759
0.0,6,6.867507
0.0,6,6.869179
0.0,6,6.870782
-0.9375,4,6.872005
-0.9375,4,6.873297
0.0,6,6.875074
-0.9375,4,6.876224
0.0,6,6.877852
-0.9375,4,6.879251
0.0,6,6.881035
0.0,6,6.882681
0.0,6,6.884392
0.0,6,6.886131
-0.96875,5,6.887492
0.0,6,6.889262
0.0,6,6.890886
-0.96875,5,6.892457
-0.96875,5,6.893834
-0.96875,5,6.895402
0.0,6,6.897671
-0.96875,5,6.899481
0.0,6,6.901114
0.0,6,6.902762
0.0,6,6.904369
0.0,6,6.906126
-0.96875,5,6.907482
0.0,6,6.909108
-0.96875,5,6.910426
0.0,6,6.912212
0.0,6,6.914073
-0.9375,4,6.915419
0.0,6,6.917228
-0.96875,5,6.918782
-0.9375,4,6.919859
0.0,6,6.921464
0.0,6,6.923142
-0.9375,4,6.924367
-0.96875,5,6.9257
-0.96875,5,6.927027
-0.96875,5,6.928357
-0.9375,4,6.929784
-0.96875,5,6.931875
0.0,6,6.933589
0.0,6,6.935233
-0.96875,5,6.936672
-0.9375,4,6.937961
0.0,6,6.939604
0.0,6,6.941325
-0.9375,4,6.942534
0.0,6,6.944106
0.0,6,6.945887
-0.96875,5,6.94724
0.0,6,6.949437
0.0,6,6.951222
-0.96875,5,6.952562
0.0,6,6.954334
-0.96875,5,6.956077
-0.96875,5,6.957476
-0.96875,5,6.958885
-0.9375,4,6.959962
-0.96875,5,6.961491
-0.96875,5,6.963478
0.0,6,6.966076
-0.96875,5,6.96771
0.0,6,6.9695
0.0,6,6.971393
-0.96875,5,6.973012
-0.96875,5,6.974657
-0.96875,5,6.976477
0.0,6,6.978115
-0.96875,5,6.979469
0.0,6,6.981135
-0.9375,4,6.98236
0.0,6,6.983963
-0.96875,5,6.985387
0.0,6,6.987006
0.0,6,6.98873
0.0,6,6.990319
-0.96875,5,6.991626
-0.96875,5,6.993003
0.0,6,6.994651
-0.9375,4,6.995831
0.0,6,6.997503
0.0,6,6.9991
0.0,6,7.000847
-0.96875,5,7.002163
0.0,6,7.003722
-0.96875,5,7.005212
0.0,6,7.006886
-0.96875,5,7.008262
0.0,6,7.009993
-0.9375,4,7.011027
-0.96875,5,7.012331
-0.9375,4,7.013299
0.0,6,7.014713
-0.9375,4,7.015648
0.0,6,7.017068
0.0,6,7.01846
-0.9375,4,7.019379
0.0,6,7.020719
-0.96875,5,7.021924
0.0,6,7.023362
0.0,6,7.024701
-0.96875,5,7.025933
0.0,6,7.027363
0.0,6,7.028895
-0.96875,5,7.030149
0.0,6,7.031807
0.0,6,7.033442
0.0,6,7.034806
0.0,6,7.036222
-0.9375,4,7.037166
0.0,6,7.038746
-0.96875,5,7.04008
0.0,6,7.041526
-0.9375,4,7.042502
0.0,6,7.044056
0.0,6,7.045563
-0.9375,4,7.046546
-0.96875,5,7.047905
0.0,6,7.049931
-0.96875,5,7.051178
-0.9375,4,7.052153
-0.96875,5,7.053507
-0.96875,5,7.055249
0.0,6,7.056991
0.0,6,7.058681
-0.9375,4,7.059759
0.0,6,7.061385
0.0,6,7.063297
-0.96875,5,7.064986
0.0,6,7.066988
-0.9375,4,7.068225
-0.96875,5,7.069642
-0.96875,5,7.070986
-0.96875,5,7.072389
-0.96875,5,7.073958
-0.96875,5,7.075472
-0.96875,5,7.076849
0.0,6,7.078614
0.0,6,7.080376
-0.96875,5,7.081678
-0.96875,5,7.082956
0.0,6,7.084532
-0.9375,4,7.08569
-0.9375,4,7.086733
0.0,6,7.088242
-0.96875,5,7.089695
-0.96875,5,7.091438
0.0,6,7.093395
0.0,6,7.09523
0.0,6,7.096793
-0.96875,5,7.098281
-0.96875,5,7.099616
-0.96875,5,7.100896
-0.9375,4,7.101936
-0.96875,5,7.103294
0.0,6,7.105053
-0.96875,5,7.106467
0.0,6,7.108684
0.0,6,7.110513
0.0,6,7.112191
0.0,6,7.113763
-0.96875,5,7.115098
0.0,6,7.116879
-0.96875,5,7.118248
-0.96875,5,7.119521
-0.96875,5,7.12088
-0.96875,5,7.122301
0.0,6,7.123847
0.0,6,7.125478
0.0,6,7.12701
0.0,6,7.128693
-0.96875,5,7.129973
-0.96875,5,7.131475
-0.96875,5,7.132868
0.0,6,7.134489
0.0,6,7.136008
0.0,6,7.137392
-0.96875,5,7.13955
-0.96875,5,7.14104
-0.9375,4,7.142077
-0.96875,5,7.143282
0.0,6,7.144661
0.0,6,7.146158
-0.96875,5,7.147298
0.0,6,7.148703
0.0,6,7.150053
-0.9375,4,7.151067
-0.96875,5,7.152214
0.0,6,7.153617
-0.9375,4,7.154546
0.0,6,7.155969
-0.96875,5,7.157418
-0.96875,5,7.158808
0.0,6,7.160179
0.0,6,7.161669
-0.96875,5,7.163113
-0.96875,5,7.164333
0.0,6,7.166091
0.0,6,7.16772
0.0,6,7.169127
0.0,6,7.17046
-0.96875,5,7.171786
0.0,6,7.173338
0.0,6,7.174776
-0.96875,5,7.176112
-0.96875,5,7.177301
-0.96875,5,7.17854
0.0,6,7.180073
-0.96875,5,7.181241
-0.96875,5,7.182445
0.0,6,7.183938
0.0,6,7.185296
0.0,6,7.18671
0.0,6,7.188065
-0.96875,5,7.189376
0.0,6,7.191018
0.0,6,7.192688
-0.96875,5,7.19425
0.0,6,7.195762
-0.96875,5,7.197202
0.0,6,7.19856
-0.96875,5,7.199694
0.0,6,7.201176
-0.96875,5,7.20231
-0.96875,5,7.203444
0.0,6,7.205032
0.0,6,7.206915
-0.96875,5,7.20858
-0.96875,5,7.209853
-0.96875,5,7.211127
-0.96875,5,7.212457
0.0,6,7.214076
0.0,6,7.215581
-0.96875,5,7.217042
0.0,6,7.218751
0.0,6,7.220302
-0.96875,5,7.221593
-0.96875,5,7.222954
-0.96875,5,7.224604
-0.9375,4,7.225993
-0.9375,4,7.227174
0.0,6,7.228825
0.0,6,7.23054
-0.96875,5,7.23195
-0.96875,5,7.233316
0.0,6,7.234905
-0.96875,5,7.236394
-0.96875,5,7.237695
-0.96875,5,7.239342
0.0,6,7.241914
0.0,6,7.243808
0.0,6,7.245501
0.0,6,7.247066
0.0,6,7.248695
-0.96875,5,7.250142
-0.9375,4,7.251489
0.0,6,7.253088
0.0,6,7.254744
-0.96875,5,7.256388
-0.96875,5,7.257859
-0.96875,5,7.259299
-0.96875,5,7.260679
-0.96875,5,7.262128
0.0,6,7.263983
0.0,6,7.265663
-0.96875,5,7.266982
-0.96875,5,7.268465
0.0,6,7.270031
-0.9375,4,7.271074
-0.9375,4,7.272178
0.0,6,7.273904
0.0,6,7.275454
0.0,6,7.277026
-0.96875,5,7.278307
0.0,6,7.280088
0.0,6,7.281709
0.0,6,7.283179
-0.96875,5,7.284478
-0.9375,4,7.285636
0.0,6,7.28732
0.0,6,7.28931
-0.9375,4,7.290337
0.0,6,7.291931
-0.9375,4,7.292978
-0.9375,4,7.29403
-0.96875,5,7.295323
0.0,6,7.297008
-0.96875,5,7.2982
-0.9375,4,7.299153
-0.96875,5,7.300274
-0.96875,5,7.30153
0.0,6,7.302861
0.0,6,7.30424
0.0,6,7.305842
0.0,6,7.30766
0.0,6,7.309298
-0.9375,4,7.310319
-0.96875,5,7.311509
-0.96875,5,7.312873
0.0,6,7.314368
-0.96875,5,7.315515
-0.96875,5,7.316859
0.0,6,7.318497
0.0,6,7.319901
-0.96875,5,7.321097
0.0,6,7.322567
0.0,6,7.324468
0.0,6,7.326406
-0.96875,5,7.327797
-0.96875,5,7.329053
-0.96875,5,7.330451
0.0,6,7.332088
0.0,6,7.33377
-0.9375,4,7.33487
-0.96875,5,7.336282
0.0,6,7.337857
0.0,6,7.34
-0.96875,5,7.342003
-0.96875,5,7.343661
0.0,6,7.34531
-0.9375,4,7.346403
-0.96875,5,7.34791
0.0,6,7.349625
-0.96875,5,7.351112
-0.96875,5,7.352515
-0.9375,4,7.353602
0.0,6,7.355595
0.0,6,7.357993
0.0,6,7.359893
0.0,6,7.361696
0.0,6,7.363451
-0.96875,5,7.364808
0.0,6,7.36655
-0.96875,5,7.367944
0.0,6,7.36968
0.0,6,7.371249
0.0,6,7.372981
0.0,6,7.374603
0.0,6,7.376431
0.0,6,7.378047
-0.9375,4,7.379131
0.0,6,7.380747
-0.96875,5,7.38217
-0.96875,5,7.383485
-0.9375,4,7.38457
0.0,6,7.386189
-0.96875,5,7.387652
0.0,6,7.389169
-0.96875,5,7.390691
-0.9375,4,7.391868
0.0,6,7.393497
-0.96875,5,7.394779
0.0,6,7.396354
0.0,6,7.39781
-0.96875,5,7.399136
0.0,6,7.40061
-0.96875,5,7.401763
-0.96875,5,7.402969
0.0,6,7.404403
0.0,6,7.405809
0.0,6,7.407169
-0.96875,5,7.408319
0.0,6,7.409815
0.0,6,7.411172
-0.9375,4,7.412105
0.0,6,7.413722
-0.96875,5,7.415189
-0.96875,5,7.416779
-0.96875,5,7.418056
0.0,6,7.419422
0.0,6,7.420933
0.0,6,7.422348
-0.9375,4,7.423378
-0.96875,5,7.424585
-0.96875,5,7.425898
-0.96875,5,7.427091
0.0,6,7.428432
-0.9375,4,7.429664
-0.9375,4,7.430832
-0.96875,5,7.43219
0.0,6,7.43382
-0.96875,5,7.435533
-0.96875,5,7.436877
-0.96875,5,7.43808
0.0,6,7.439595
-0.96875,5,7.441036
-0.9375,4,7.442263
-0.96875,5,7.443589
0.0,6,7.44512
-0.96875,5,7.446551
-0.96875,5,7.448028
0.0,6,7.449821
0.0,6,7.451751
-0.96875,5,7.453121
-0.96875,5,7.454573
-0.96875,5,7.456259
-0.96875,5,7.457698
-0.96875,5,7.459073
0.0,6,7.460802
-0.96875,5,7.462132
-0.9375,4,7.463214
0.0,6,7.465096
-0.96875,5,7.467142
0.0,6,7.468766
0.0,6,7.470386
0.0,6,7.471938
0.0,6,7.473796
0.0,6,7.475452
0.0,6,7.477177
-0.9375,4,7.478274
0.0,6,7.480098
0.0,6,7.481732
-0.9375,4,7.482804
-0.9375,4,7.483883
-0.9375,4,7.485033
0.0,6,7.486567
-0.96875,5,7.48786
0.0,6,7.489452
-0.96875,5,7.490876
0.0,6,7.492834
0.0,6,7.494527
0.0,6,7.496156
-0.9375,4,7.497324
0.0,6,7.49883
0.0,6,7.500406
0.0,6,7.501902
0.0,6,7.503474
-0.9375,4,7.504435
-0.96875,5,7.505801
0.0,6,7.507293
-0.96875,5,7.508631
0.0,6,7.509978
-0.96875,5,7.511105
-0.96875,5,7.512292
-0.96875,5,7.513509
-0.96875,5,7.515089
-0.96875,5,7.516283
-0.96875,5,7.517488
-0.96875,5,7.518975
0.0,6,7.520326
-0.96875,5,7.521511
0.0,6,7.52285
-0.96875,5,7.524057
0.0,6,7.5255
-0.96875,5,7.526632
-0.9375,4,7.527552
-0.96875,5,7.528765
-0.96875,5,7.530139
-0.9375,4,7.531319
0.0,6,7.533057
0.0,6,7.53461
0.0,6,7.535956
-0.96875,5,7.53709
0.0,6,7.538527
-0.96875,5,7.540154
0.0,6,7.541654
-0.9375,4,7.54261
-0.96875,5,7.543753
-0.96875,5,7.544991
-0.96875,5,7.54627
0.0,6,7.547685
-0.96875,5,7.548914
0.0,6,7.550794
0.0,6,7.552321
-0.96875,5,7.553495
-0.96875,5,7.554782
-0.96875,5,7.556269
-0.96875,5,7.557785
-0.96875,5,7.559148
-0.96875,5,7.560536
-0.9375,4,7.561698
-0.9375,4,7.562742
-0.96875,5,7.564327
0.0,6,7.566199
0.0,6,7.568283
-0.9375,4,7.569384
0.0,6,7.570972
-0.96875,5,7.572365
-0.96875,5,7.573842
-0.9375,4,7.574966
-0.96875,5,7.576362
0.0,6,7.578031
0.0,6,7.579788
-0.9375,4,7.580935
-0.96875,5,7.582272
-0.96875,5,7.583636
0.0,6,7.585298
-0.96875,5,7.586596
-0.96875,5,7.588022
-0.96875,5,7.589406
-0.96875,5,7.590853
-0.96875,5,7.592464
-0.96875,5,7.594171
-0.96875,5,7.595511
-0.9375,4,7.596779
0.0,6,7.598378
-0.96875,5,7.599749
-0.9375,4,7.600809
-0.96875,5,7.602208
-0.96875,5,7.603516
0.0,6,7.605442
-0.96875,5,7.606965
0.0,6,7.609136
-0.96875,5,7.610712
-0.96875,5,7.612073
0.0,6,7.613622
0.0,6,7.61536
0.0,6,7.617029
0.0,6,7.618732
0.0,6,7.620283
0.0,6,7.622089
0.0,6,7.623681
-0.96875,5,7.625101
-0.96875,5,7.626422
-0.9375,4,7.627593
-0.96875,5,7.628895
-0.96875,5,7.63019
0.0,6,7.631785
0.0,6,7.633422
-0.9375,4,7.634465
0.0,6,7.636
-0.96875,5,7.637192
0.0,6,7.639223
-0.96875,5,7.640449
-0.96875,5,7.641646
0.0,6,7.643041
-0.96875,5,7.644271
0.0,6,7.645646
0.0,6,7.647229
0.0,6,7.648575
-0.9375,4,7.64962
-0.96875,5,7.650799
-0.9375,4,7.651738
-0.96875,5,7.652894
0.0,6,7.65432
0.0,6,7.655709
-0.96875,5,7.656939
-0.96875,5,7.658329
-0.96875,5,7.659609
0.0,6,7.660935
-0.96875,5,7.662051
-0.9375,4,7.663119
0.0,6,7.664838
-0.96875,5,7.666419
0.0,6,7.667885
0.0,6,7.669232
-0.96875,5,7.670453
0.0,6,7.672023
-0.9375,4,7.673084
0.0,6,7.674506
0.0,6,7.676089
-0.96875,5,7.677256
0.0,6,7.678642
-0.96875,5,7.679873
0.0,6,7.681299
0.0,6,7.682684
0.0,6,7.684
0.0,6,7.68538
-0.9375,4,7.686709
-0.96875,5,7.68787
-0.96875,5,7.68902
0.0,6,7.690729
-0.96875,5,7.692255
-0.9375,4,7.693421
0.0,6,7.695009
0.0,6,7.696427
0.0,6,7.697958
-0.96875,5,7.699083
0.0,6,7.700405
-0.96875,5,7.701575
0.0,6,7.702979
-0.96875,5,7.70414
-0.96875,5,7.705702
-0.96875,5,7.707074
-0.96875,5,7.708745
0.0,6,7.710352
0.0,6,7.711854
0.0,6,7.713518
0.0,6,7.715182
-0.9375,4,7.716232
0.0,6,7.718153
0.0,6,7.719746
0.0,6,7.721494
0.0,6,7.723336
0.0,6,7.725669
-0.96875,5,7.727343
0.0,6,7.729123
0.0,6,7.730878
0.0,6,7.732441
0.0,6,7.734145
-0.96875,5,7.735566
0.0,6,7.737187
-0.9375,4,7.738325
-0.96875,5,7.740295
-0.96875,5,7.742373
0.0,6,7.74424
-0.9375,4,7.745399
-0.96875,5,7.746813
-0.96875,5,7.748295
-0.9375,4,7.749392
-0.9375,4,7.7506
0.0,6,7.752291
0.0,6,7.753993
-0.96875,5,7.755664
0.0,6,7.75745
-0.96875,5,7.758844
0.0,6,7.76073
-0.96875,5,7.762108
0.0,6,7.763853
-0.96875,5,7.765306
0.0,6,7.767011
0.0,6,7.768646
-0.96875,5,7.769947
0.0,6,7.771634
-0.96875,5,7.773234
-0.96875,5,7.774616
0.0,6,7.776159
-0.96875,5,7.777519
-0.96875,5,7.778922
0.0,6,7.780433
-0.96875,5,7.781757
-0.96875,5,7.782961
-0.96875,5,7.784368
-0.9375,4,7.785431
-0.9375,4,7.78638
-0.96875,5,7.787516
-0.96875,5,7.788796
-0.96875,5,7.790046
-0.9375,4,7.790969
-0.9375,4,7.79189
-0.96875,5,7.7931
-0.96875,5,7.794231
0.0,6,7.79563
-0.96875,5,7.79693
-0.9375,4,7.798257
0.0,6,7.800135
-0.96875,5,7.801324
0.0,6,7.80269
0.0,6,7.804206
-0.96875,5,7.805517
-0.9375,4,7.806479
-0.96875,5,7.807651
-0.96875,5,7.80896
0.0,6,7.810309
0.0,6,7.811699
0.0,6,7.813174
0.0,6,7.815076
0.0,6,7.816635
0.0,6,7.818384
0.0,6,7.819805
-0.9375,4,7.820898
-0.9375,4,7.821887
-0.96875,5,7.823028
-0.96875,5,7.824267
-0.96875,5,7.825577
0.0,6,7.826926
0.0,6,7.828328
0.0,6,7.829873
-0.96875,5,7.831282
0.0,6,7.833178
-0.96875,5,7.834473
-0.96875,5,7.835768
-0.9375,4,7.83689
-0.96875,5,7.838382
-0.96875,5,7.839911
0.0,6,7.841643
-0.96875,5,7.843152
0.0,6,7.844712
0.0,6,7.846431
-0.96875,5,7.847766
0.0,6,7.849646
-0.9375,4,7.851372
-0.96875,5,7.873061
0.0,6,7.875651
0.0,6,7.878061
0.0,6,7.879917
-0.96875,5,7.881654
0.0,6,7.883322
0.0,6,7.88514
-0.96875,5,7.886503
0.0,6,7.888101
0.0,6,7.889777
0.0,6,7.891495
0.0,6,7.893153
-0.96875,5,7.894506
-0.96875,5,7.895861
-0.96875,5,7.897332
0.0,6,7.898923
-0.9375,4,7.899991
-0.96875,5,7.901303
-0.96875,5,7.902763
0.0,6,7.904313
0.0,6,7.905916
-0.9375,4,7.906978
0.0,6,7.908604
0.0,6,7.910165
-0.96875,5,7.91144
0.0,6,7.913054
-0.96875,5,7.914632
0.0,6,7.91673
-0.96875,5,7.918065
-0.9375,4,7.919111
0.0,6,7.920798
0.0,6,7.922327
0.0,6,7.923965
-0.96875,5,7.925391
0.0,6,7.927158
-0.96875,5,7.928474
-0.96875,5,7.929843
0.0,6,7.931605
-0.96875,5,7.933447
0.0,6,7.935355
0.0,6,7.937054
-0.96875,5,7.938415
0.0,6,7.940348
0.0,6,7.942158
-0.96875,5,7.943522
0.0,6,7.945154
-0.96875,5,7.946713
0.0,6,7.948369
0.0,6,7.950199
-0.96875,5,7.951863
-0.96875,5,7.953446
-0.96875,5,7.954813
0.0,6,7.956533
0.0,6,7.958384
0.0,6,7.960128
0.0,6,7.961789
-0.96875,5,7.963246
-0.96875,5,7.9648
-0.9375,4,7.966459
0.0,6,7.968392
-0.96875,5,7.96977
-0.9375,4,7.970899
0.0,6,7.972688
-0.96875,5,7.974091
0.0,6,7.975742
-0.96875,5,7.977247
0.0,6,7.978964
0.0,6,7.9809
-0.96875,5,7.982267
-0.96875,5,7.983655
0.0,6,7.985426
0.0,6,7.987034
-0.96875,5,7.988398
-0.96875,5,7.989848
0.0,6,7.992058
0.0,6,7.993968
-0.96875,5,7.995329
-0.96875,5,7.996663
0.0,6,7.9984
-0.96875,5,7.99973
0.0,6,8.001301
0.0,6,8.00291
0.0,6,8.004524
-0.9375,4,8.005675
0.0,6,8.007327
0.0,6,8.008896
-0.96875,5,8.01038
-0.9375,4,8.011437
0.0,6,8.012956
-0.96875,5,8.014285
0.0,6,8.015965
0.0,6,8.017329
-0.96875,5,8.018535
-0.9375,4,8.01947
-0.96875,5,8.020701
0.0,6,8.022057
0.0,6,8.023471
0.0,6,8.024825
-0.96875,5,8.02627
0.0,6,8.027795
0.0,6,8.029235
0.0,6,8.030564
0.0,6,8.032031
0.0,6,8.033352
-0.96875,5,8.03447
0.0,6,8.035855
0.0,6,8.03725
-0.96875,5,8.038928
-0.96875,5,8.040184
-0.96875,5,8.041458
0.0,6,8.042965
0.0,6,8.044299
0.0,6,8.045678
-0.9375,4,8.046749
0.0,6,8.048478
0.0,6,8.050336
0.0,6,8.051736
-0.96875,5,8.052885
0.0,6,8.054464
-0.96875,5,8.055779
0.0,6,8.057226
-0.9375,4,8.058243
0.0,6,8.059868
-0.9375,4,8.060795
-0.96875,5,8.06193
0.0,6,8.063455
-0.96875,5,8.064999
-0.96875,5,8.06642
-0.96875,5,8.06805
-0.96875,5,8.069262
-0.9375,4,8.070346
-0.96875,5,8.071585
-0.9375,4,8.072743
0.0,6,8.074388
0.0,6,8.076075
-0.96875,5,8.077404
-0.96875,5,8.078762
0.0,6,8.080432
-0.96875,5,8.081851
0.0,6,8.08344
-0.9375,4,8.08446
-0.96875,5,8.085688
0.0,6,8.08735
0.0,6,8.088704
0.0,6,8.090314
-0.9375,4,8.091388
0.0,6,8.093247
-0.9375,4,8.094244
0.0,6,8.095692
-0.96875,5,8.096994
0.0,6,8.098578
-0.9375,4,8.099629
-0.96875,5,8.100978
-0.96875,5,8.102222
0.0,6,8.103743
-0.96875,5,8.105067
0.0,6,8.106627
-0.96875,5,8.108022
-0.96875,5,8.109681
-0.96875,5,8.110944
0.0,6,8.112385
0.0,6,8.114065
0.0,6,8.11583
-0.96875,5,8.117293
0.0,6,8.118971
-0.96875,5,8.120225
0.0,6,8.121858
-0.9375,4,8.122956
0.0,6,8.124709
0.0,6,8.126696
-0.96875,5,8.128219
-0.96875,5,8.129539
-0.96875,5,8.130919
-0.96875,5,8.13224
-0.96875,5,8.133758
-0.96875,5,8.135134
-0.96875,5,8.136515
-0.96875,5,8.137936
0.0,6,8.139608
0.0,6,8.141307
-0.96875,5,8.142717
0.0,6,8.144314
0.0,6,8.145964
0.0,6,8.147516
-0.9375,4,8.148642
0.0,6,8.15017
0.0,6,8.15183
-0.96875,5,8.153044
-0.96875,5,8.154416
-0.96875,5,8.155579
-0.9375,4,8.156675
-0.96875,5,8.158213
0.0,6,8.159592
-0.96875,5,8.160737
0.0,6,8.162235
0.0,6,8.163581
0.0,6,8.165093
-0.96875,5,8.166242
-0.9375,4,8.167313
-0.9375,4,8.168252
-0.96875,5,8.169393
0.0,6,8.1708
-0.96875,5,8.172472
0.0,6,8.173935
-0.96875,5,8.175104
-0.96875,5,8.176243
0.0,6,8.177743
-0.9375,4,8.178682
-0.96875,5,8.179952
0.0,6,8.181317
0.0,6,8.182804
-0.96875,5,8.183928
-0.96875,5,8.185193
0.0,6,8.186698
-0.96875,5,8.188887
-0.96875,5,8.190178
0.0,6,8.191601
-0.96875,5,8.192744
